Movie Name,Genre,Duration,Rating,Vote Counts
L'invenzione di noi due,Romance,1h 46m,4.6,35
UnCancelled,Romance,N/A,8.0,32
Cedric & Alysia,Romance,1h 24m,5.1,51
Dona Lurdes: O Filme,Romance,1h 30m,5.7,101
Tilottoma,Romance,1h 38m,8.4,23
The Umesh Chronicles,Romance,N/A,8.3,11
Boomerang,Romance,1h 23m,6.3,13
Royal Façade,Romance,1h 35m,8.5,56
A Mountain Between Us,Romance,1h 29m,5.3,34
The Love Buzz,Romance,1h 40m,5.7,157
"Step Back, Doors Closing",Romance,1h 38m,9.0,39
Haunted Happy Hour,Romance,1h 29m,7.9,13
Kanni,Romance,2h 2m,8.5,149
SottoCoperta,Romance,1h 36m,7.7,78
10 Pasimatymu,Romance,1h 39m,6.1,22
Meen Yasadaq,Romance,N/A,8.0,15
Royal Runaways,Romance,N/A,5.4,11
Keluar Main 1994,Romance,1h 52m,7.8,47
My Crazy Rich Girlfriend,Romance,N/A,N/A,N/A
Bar MoskvaChiki,Romance,1h 31m,5.2,100
American Spirit,Romance,1h 48m,N/A,N/A
A Teacher's Gift,Romance,N/A,N/A,N/A
Persona,Romance,N/A,N/A,N/A
Lolipop Gang,Romance,1h 30m,N/A,N/A
Wrooklyn Zoo,Romance,2h 9m,5.4,141
Timing,Romance,2h 18m,7.8,59
Zénithal,Romance,1h 20m,5.3,70
Vampire's House of Cain,Romance,N/A,4.0,17
Sihina Nelum Mal,Romance,1h 45m,8.0,29
I Can't Sleep Without You,Romance,N/A,N/A,N/A
La Casa Azul,Romance,N/A,5.5,6
Puang Bos!,Romance,1h 40m,8.6,5
In the Summer Rain,Romance,2h 9m,N/A,N/A
Amor Platónico,Romance,N/A,5.8,20
Ancika,Romance,1h 40m,6.8,771
Forbidden Love,Romance,1h 36m,7.1,27
Ben and Suzanne: A Reunion in 4 Parts,Romance,1h 49m,8.0,21
#OOTD: Outfit of the Designer,Romance,1h 47m,5.6,42
B4S: Truoc Gio Yeu,Romance,1h 37m,5.8,58
Benaam Rishta,Romance,1h 30m,6.6,9
Selon Joy,Romance,1h 26m,N/A,N/A
Seasoned with Love,Romance,2h,N/A,N/A
Gecenin Nakarati,Romance,1h 44m,7.3,22
Apsara,Romance,2h 30m,7.2,30
Bear Week Diaries,Romance,1h 14m,N/A,N/A
Amigos Sem Compromisso,Romance,N/A,6.3,35
Rabb Da Radio 3,Romance,2h 2m,6.8,6
How to Make Love,Romance,1h 5m,2.8,11
Cazadoras de Millonarios,Romance,N/A,5.6,7
No Means No,Romance,N/A,7.7,8
Go Noni Go,Romance,1h 54m,N/A,N/A
Faith in the Family,Romance,N/A,2.8,121
Shesh Rokkha,Romance,1h 49m,5.0,17
Maaya Ka Moh,Romance,1h 30m,3.7,17
Ponder,Romance,1h 20m,N/A,N/A
Maunam,Romance,1h 46m,8.5,44
Our Christmas House,Romance,1h 17m,5.4,44
43 Degrees North,Romance,N/A,N/A,N/A
Peninsula Nights,Romance,N/A,N/A,N/A
My Valentine Wedding,Romance,N/A,7.3,28
Hope's Hollywood Christmas,Romance,1h 30m,8.9,28
Vidya Vasula Aham,Romance,1h 42m,6.6,92
"Fallen Leaves, Broken Lighters",Romance,1h 36m,N/A,N/A
Surjo,Romance,2h 35m,7.8,14
Ienai Himitsu,Romance,1h 55m,6.9,59
Once Upon A Love Story,Romance,2h 15m,7.6,76
Freydís and Gudrid,Romance,N/A,N/A,N/A
Heavens x Candy,Romance,1h 10m,5.9,38
Forget Me Not,Romance,1h 29m,6.5,140
The Mercedes Story: A Troubled Soul,Romance,2h 8m,7.6,20
Twenty-Nine,Romance,N/A,N/A,N/A
Yesterday Is Almost Here,Romance,1h 32m,8.1,9
Market Mahalakshmi,Romance,2h 13m,4.2,N/A
Raju Gari Ammayi Naidu Gari Abbayi,Romance,2h 38m,8.5,N/A
Dhaaak,Romance,2h 8m,8.6,24
Apaixonada,Romance,1h 35m,4.3,134
Bad Boy in Love,Romance,1h 31m,9.2,11
Cinta Dari Timor,Romance,1h 22m,5.3,22
Keo=peul-ji-ok,Romance,1h 34m,5.3,6
When the Poor Smile,Romance,N/A,N/A,N/A
Elevator,Romance,1h 35m,5.3,125
Uang Panai' 2 Maha(r)l,Romance,1h 46m,7.7,40
Brakpan Bruilof,Romance,1h 46m,N/A,N/A
Toxic,Romance,N/A,8.8,13
Topolinyy pukh,Romance,1h 23m,5.3,130
Inheritance to Love,Romance,1h 28m,9.2,33
Love at First Lie,Romance,1h 47m,4.1,34
The Umbrella Fairy,Romance,1h 35m,5.5,48
Nikoga ne e prosto seks,Romance,N/A,4.8,50
Zorawar Di Jacqueline,Romance,2h 27m,5.4,1K
Pool & Party,Romance,1h 30m,2.7,219
Alaap,Romance,2h 25m,6.3,113
The Dancing Queen,Romance,N/A,4.5,22
Zehan,Romance,1h 53m,4.9,25
ON i Ona,Romance,1h 30m,6.6,9
Video Vision,Romance,1h 18m,5.9,20
Cymbeline,Romance,N/A,N/A,N/A
The Journey of Flower,Romance,1h 37m,3.9,25
Buk Poketer Golpo,Romance,1h 35m,7.9,209
La Tercera Edad,Romance,N/A,5.6,12
Stalker,Romance,1h 31m,3.0,7
Pithala Maathi,Romance,2h 20m,7.8,848
Take Good Care,Romance,1h 41m,N/A,N/A
Reversi,Romance,2h 15m,8.4,99
Pher Mamlaa Gadbad Hai,Romance,2h 6m,5.2,31
Hidden Flora,Romance,1h 33m,7.0,17
How I Love to Be Loved,Romance,1h 42m,N/A,N/A
Rain for Christmas,Romance,N/A,3.9,46
Ayo Balikan,Romance,1h 26m,7.1,25
Young Love,Romance,N/A,N/A,N/A
Adam i Eva,Romance,1h 35m,5.1,92
Abhi,Romance,2h 15m,8.0,43
Cholay,Romance,1h,8.6,53
Uralochka,Romance,1h 35m,3.7,92
"You, Me and Christmas Makes Three",Romance,N/A,5.4,59
Rush Hour,Romance,2h 12m,N/A,N/A
Lázaro de noche,Romance,1h 16m,5.2,28
Valley of the Shadow of Death,Romance,1h 24m,N/A,N/A
DeAr,Romance,2h 12m,5.1,N/A
Safari,Romance,1h 30m,N/A,N/A
Jaunt,Romance,1h 18m,8.4,7
Muzhchina i zhenshchina,Romance,1h 56m,7.7,12
A Place Called Love,Romance,N/A,N/A,N/A
A Man and a Woman,Romance,1h 57m,N/A,N/A
Curry Scent,Romance,N/A,N/A,N/A
Booking,Romance,29m,7.6,63
Ikonophile Z,Romance,N/A,N/A,N/A
The Number,Romance,1h 32m,N/A,N/A
Teddy and the Mountain,Romance,N/A,8.3,18
A Soldier for Christmas,Romance,1h 31m,N/A,N/A
Cinta Tak Seindah Drama Korea,Romance,1h 58m,7.2,45
Angithee 3,Romance,1h 39m,8.1,61
Midwinter,Romance,1h 35m,2.7,16
Bedtime Stories: Tales of Love and Hate,Romance,1h 5m,7.7,15
I Brake for Caterpillars,Romance,1h 33m,N/A,N/A
Vstretimsya vchera,Romance,1h 19m,6.4,340
Scorned Waifu,Romance,2h 15m,4.7,10
Love Mocktail 2,Romance,2h 20m,8.8,3K
10 Things about Sally,Romance,1h 20m,N/A,N/A
Near Miss,Romance,N/A,N/A,N/A
Dois Caipiras em Colombo,Romance,1h 30m,N/A,N/A
Love Love,Romance,1h 1m,9.0,7
The Summer Before Forever,Romance,N/A,N/A,N/A
Bienvenidos al paraíso,Romance,1h 40m,4.9,21
Lovers and Friends,Romance,1h 14m,N/A,N/A
Licença para Enlouquecer,Romance,1h 35m,7.8,14
Mr and Mrs Bachelor,Romance,N/A,N/A,N/A
Me and You,Romance,N/A,N/A,N/A
Last Defenders of Monogamy,Romance,1h 24m,5.3,385
Let Me Be Corey,Romance,N/A,N/A,N/A
Pauline grandeur nature,Romance,N/A,N/A,N/A
Real Estate Sisters,Romance,1h 24m,4.8,17
Smart Casuals,Romance,1h 36m,5.3,41
The Haunting of Lanquetot,Romance,1h 36m,N/A,N/A
Lyubov so vtorogo vzglyada,Romance,1h 37m,4.7,72
No Tomorrow,Romance,N/A,N/A,N/A
Lyubov zla,Romance,1h 23m,6.2,395
Juni,Romance,2h 18m,7.3,216
For Regn,Romance,2h 20m,3.8,559
Kacher Manush Dure Thuiya,Romance,2h 24m,7.9,N/A
Love Mouli,Romance,2h 26m,6.5,81
Sneaking Around,Romance,1h 20m,8.8,21
"Sampai Jumpa, Selamat Tinggal",Romance,1h 49m,6.6,5
Chow Chow Bath,Romance,1h 50m,7.1,N/A
Romeo Ingkar Janji,Romance,1h 53m,7.3,16
Roman Peony,Romance,2h 12m,8.0,8
Lust for My Sister's Killer,Romance,1h 8m,N/A,N/A
Samudrudu,Romance,N/A,7.7,2K
Kadin Kafasi,Romance,1h 33m,3.7,26
Kailasa Kasidre,Romance,2h 4m,5.9,1K
When Magic Hurts,Romance,1h 59m,N/A,N/A
Ninaivellam Neeyada,Romance,2h 35m,5.2,32
Fire and Ice,Romance,1h 39m,N/A,N/A
You're Mine,Romance,N/A,N/A,N/A
Fujimi Lovers,Romance,1h 43m,6.0,45
Love Is Love,Romance,2h,N/A,N/A
Reeza GTR,Romance,1h 31m,7.4,14
Sovsem oshaleli,Romance,1h 33m,4.2,55
To Love and to Cherish,Romance,1h 17m,N/A,N/A
I Love You 2,Romance,2h 40m,8.1,172
Sáquenme de Aquí,Romance,1h 32m,N/A,N/A
Colegio Girassol,Romance,1h,7.9,14
Cuando te toca,Romance,N/A,N/A,N/A
Mr. Engineer and Miss Doctor,Romance,40m,6.2,8
1970 Love Story,Romance,N/A,7.9,12
Unarvugal Thodarkadhai,Romance,1h 51m,6.4,53
Rador Pakhi (Morning Sunshine),Romance,2h 9m,N/A,N/A
Paalum Pazhavum,Romance,2h 27m,4.9,173
Pon Ondru Kanden,Romance,2h,5.7,266
Amor a fuego lento,Romance,N/A,8.6,5
Zegapain STA,Romance,1h 30m,N/A,N/A
Papu mame zaverni,Romance,1h 46m,3.5,65
Majnoo,Romance,2h 3m,9.6,61
Chetyre chetverti,Romance,2h 32m,8.7,7
Maoussi,Romance,N/A,N/A,N/A
Yano-kun no Futsu no Hibi,Romance,1h 46m,N/A,N/A
Asheq,Romance,N/A,5.7,82
Girl Friends,Romance,1h 44m,N/A,N/A
Deyaler Desh,Romance,2h 19m,6.8,127
On+Ona,Romance,1h 33m,7.5,14
Written by Mike,Romance,N/A,N/A,N/A
Lupakan Cinta,Romance,1h 25m,N/A,N/A
Neath's Love Story,Romance,1h 46m,7.6,50
Romeo,Romance,2h 30m,6.1,N/A
The Best Day of Your Life,Romance,1h 1m,N/A,N/A
Yentha Panichesav Chanti,Romance,2h 15m,9.5,85
Detention with Daisy,Romance,N/A,N/A,N/A
Einmal richtig,Romance,N/A,8.9,15
Tuesday,Romance,N/A,4.4,10
Untouchable,Romance,N/A,N/A,N/A
A Mother's Lie,Romance,N/A,N/A,N/A
Before Marriage,Romance,1h 52m,8.5,N/A
Byvshiy v pomoshch,Romance,1h 30m,5.0,77
My Only Relative.,Romance,1h 45m,N/A,N/A
The Space in Between,Romance,N/A,N/A,N/A
Chocolate Kiss 2,Romance,N/A,N/A,N/A
Jada,Romance,N/A,N/A,N/A
Labyrinth,Romance,1h 40m,4.5,14
Vremya est!,Romance,1h 14m,6.0,10
Ravikula Raghurama,Romance,1h 51m,8.1,N/A
Pravo na levo,Romance,1h 28m,3.7,36
ONENESS,Romance,1h 55m,8.9,12
Eksie Perfeksie,Romance,1h 43m,6.3,21
Bigayan,Romance,43m,6.1,44
Happiness,Romance,1h 58m,5.5,13
Mafia Temptation,Romance,1h 22m,N/A,N/A
Mezhdu nami leto,Romance,1h 53m,5.8,53
Garh-Kumau,Romance,N/A,N/A,N/A
My Own Normal,Romance,57m,N/A,N/A
Fake Boyfriend,Romance,N/A,9.0,18
I Hate You,Romance,1h 57m,7.9,2K
A Love to Remember,Romance,2h 43m,N/A,N/A
Greytown Girl,Romance,N/A,4.0,15
Sasivadane,Romance,N/A,N/A,N/A
RadhaaMadhavam,Romance,1h 57m,6.2,N/A
Just Pass,Romance,2h 16m,6.6,210
Konjam Pesinaal Yenna,Romance,1h 52m,7.2,65
The Gift That Gives,Romance,1h 21m,6.2,57
Just the Two of Us,Romance,1h 51m,N/A,N/A
Jak ukradlem 100 milionów,Romance,1h 30m,3.4,92
My Love from Another Land,Romance,N/A,N/A,N/A
He's Not Ready,Romance,1h 50m,N/A,N/A
Love in the Time of Corona,Romance,1h 40m,4.1,96
Tochka opory,Romance,1h 41m,N/A,N/A
Juliette & Roméo,Romance,50m,N/A,N/A
Vtroyom,Romance,1h 30m,4.6,60
Cedo Demais,Romance,1h 30m,4.3,26
Weekend Away,Romance,1h 18m,N/A,N/A
The One I Love,Romance,2h 18m,N/A,N/A
Forever Loved,Romance,N/A,8.2,13
Solemates,Romance,55m,N/A,N/A
The Letter Writer,Romance,N/A,7.5,7
A Night in July,Romance,1h 28m,N/A,N/A
Kulturnaya komediya,Romance,1h 35m,5.2,82
Radost na dosah,Romance,N/A,8.9,12
Maid of Honour,Romance,2h 29m,N/A,N/A
Your 1/2 of the Rent,Romance,1h 45m,8.5,16
The Truck,Romance,N/A,N/A,N/A
Our Crazy Love,Romance,1h 26m,N/A,N/A
Ramana Avatara,Romance,2h 16m,8.1,35
Katlaa Curry,Romance,1h 50m,9.4,25
Wo xiang han ni zai yi qi,Romance,1h 40m,5.4,17
Chemistry,Romance,1h 37m,N/A,N/A
Maya: The Love,Romance,2h 19m,6.5,13
"Be My Guest, Be My Baby",Romance,1h 54m,N/A,N/A
I 20,Romance,1h 54m,9.1,493
Susquehanna Stage's Grease: Youth and Teen Production,Romance,N/A,N/A,N/A
The Delegator,Romance,1h 36m,N/A,N/A
Union Station,Romance,N/A,N/A,N/A
My Last Words,Romance,N/A,N/A,N/A
Four Singles,Romance,1h 3m,N/A,N/A
When You Love June,Romance,2h 44m,N/A,N/A
The Loneliest Boy on Earth,Romance,2h 38m,N/A,N/A
*YES I DO*,Romance,N/A,N/A,N/A
Alaye,Romance,1h 32m,N/A,N/A
Ini Oru Kadhal Seivom,Romance,1h 49m,5.7,23
REES,Romance,N/A,6.5,25
Avassaladoras 2.0,Romance,1h 34m,2.0,25
Ona tantsuet,Romance,1h 25m,8.8,9
Mezhdu nami,Romance,1h 33m,5.1,35
1980 Lo Radhekrishna,Romance,N/A,8.5,N/A
The Thousand Colours of the Morning,Romance,1h 8m,N/A,N/A
Falling for Daisy,Romance,N/A,N/A,N/A
A Garota do Bar,Romance,N/A,N/A,N/A
Biz Ayrilamayiz,Romance,1h 47m,3.7,34
Conversations in Transit,Romance,N/A,N/A,N/A
Guacamole Yesterdays,Romance,N/A,8.6,14
Intlawulo,Romance,1h 28m,N/A,N/A
Auntie Gertie,Romance,48m,N/A,N/A
Dil Dosti Duniyadari,Romance,N/A,N/A,N/A
Atashi no!,Romance,N/A,N/A,N/A
Rodnya,Romance,1h 39m,7.7,8
Varna,Romance,N/A,N/A,N/A
I'm Seeing Things,Romance,54m,N/A,N/A
Mendung tanpo udan,Romance,1h 41m,6.3,21
Vyberi menya,Romance,1h 26m,5.0,62
Along Came Love,Romance,1h 39m,N/A,N/A
Love and the Crown,Romance,2h 12m,N/A,N/A
Oshana,Romance,2h 29m,5.8,791
Billionaire Bodyguard,Romance,1h 46m,N/A,N/A
Palasher Biye,Romance,1h 39m,6.7,42
Dil Kush,Romance,2h 15m,8.5,545
No Fury,Romance,N/A,N/A,N/A
Two Girls,Romance,1h 34m,N/A,N/A
Sangharshana,Romance,1h 42m,8.2,N/A
Dangerous Feelings,Romance,N/A,N/A,N/A
La Pura Vida,Romance,1h 29m,8.9,22
The Stars and the Storms,Romance,N/A,N/A,N/A
Guxim,Romance,1h 15m,7.7,34
Gen Z Wife,Romance,2h 30m,N/A,N/A
Something About You,Romance,1h 12m,N/A,N/A
Adrian,Romance,N/A,N/A,N/A
"Bernadotte, Louise & Napoleon",Romance,1h 14m,N/A,N/A
Diminishing Value of Love,Romance,N/A,9.0,9
A Christmas Thrill,Romance,N/A,N/A,N/A
Fiancee for a Day,Romance,1h 29m,N/A,N/A
Duo Xiang he Ni Zai Jian yi Mian,Romance,1h 49m,N/A,N/A
The Perfect Him,Romance,1h 30m,5.2,19
Love Square,Romance,1h 58m,N/A,N/A
Love in Transit,Romance,1h 40m,N/A,N/A
Me and My Victim,Romance,1h 40m,2.3,8
Lovers & Foes,Romance,2h 31m,N/A,N/A
La Ruptura,Romance,1h 18m,N/A,N/A
Manomani,Romance,N/A,N/A,N/A
Alter-Ego Film Project,Romance,N/A,N/A,N/A
Poovu,Romance,1h 21m,N/A,N/A
Ishttaragam,Romance,N/A,9.2,111
The Counsellor,Romance,N/A,N/A,N/A
Stand by me,Romance,2h 50m,N/A,N/A
Suchana,Romance,1h 30m,9.1,527
Kinda Married Like,Romance,N/A,7.1,9
If My Lover Were a Flower,Romance,1h 50m,8.5,8
A Minor Malfunction,Romance,N/A,N/A,N/A
Rent A Boyfriend,Romance,1h 18m,N/A,N/A
Bonnie & Clive,Romance,1h 21m,N/A,N/A
Gap Lai Chi Bau,Romance,1h 54m,5.6,42
Don't Trust,Romance,1h 12m,N/A,N/A
Lucky Heart,Romance,1h 30m,4.4,8
Sandglass,Romance,N/A,5.0,33
Neath's Love Story 2,Romance,1h 28m,7.4,22
Strawberry Chinny,Romance,N/A,N/A,N/A
My Cannibal Crush,Romance,50m,6.3,12
Thikana Bodle Jay,Romance,1h,N/A,N/A
Avantyura,Romance,1h 30m,5.6,16
Quelques jours avec Clémence,Romance,N/A,N/A,N/A
Same Spot,Romance,N/A,N/A,N/A
Kek 2,Romance,1h 38m,N/A,N/A
My Love Diary,Romance,1h 38m,N/A,N/A
Ittarr,Romance,2h 10m,N/A,N/A
Husna,Romance,2h 30m,N/A,N/A
The Monkey Men,Romance,1h 46m,N/A,N/A
Chhapa,Romance,1h 6m,N/A,N/A
The Choice,Romance,40m,N/A,N/A
The Moon is in Aquarius,Romance,1h 27m,N/A,N/A
A Very Bayou Holiday,Romance,1h 27m,4.6,10
In This Moment,Romance,15m,N/A,N/A
Mr. Lecturer,Romance,2h 16m,N/A,N/A
Dua Surga Dalam Cintaku,Romance,1h 51m,7.8,6
InfiniMundo,Romance,1h 30m,N/A,N/A
San Francisco Bae,Romance,N/A,N/A,N/A
Kizi Kazan Ask,Romance,N/A,N/A,N/A
Sugar Mama Killer,Romance,1h 21m,N/A,N/A
For the Love of Basketball,Romance,N/A,N/A,N/A
Leatherbound,Romance,N/A,8.0,8
Lokananta,Romance,N/A,7.0,9
Praamaadya: An Intoxication,Romance,32m,N/A,N/A
Get Over Yourself,Romance,1h 49m,N/A,N/A
Karthi Kalyani,Romance,N/A,N/A,N/A
Güle-Güle,Romance,1h 58m,N/A,N/A
Man in Love,Romance,2h 27m,N/A,N/A
Faithful Love,Romance,N/A,N/A,N/A
The Claddagh,Romance,1h 28m,7.4,8
Bake Me a Heart,Romance,2h 33m,N/A,N/A
Snooze,Romance,1h 21m,N/A,N/A
The Christmas Run,Romance,N/A,N/A,N/A
Whispers of Betrayal: The Drug Underworld,Romance,1h 25m,N/A,N/A
Finding Jane,Romance,1h 6m,N/A,N/A
Cloud of Love,Romance,1h 35m,N/A,N/A
Forever Yena,Romance,1h 18m,N/A,N/A
Vy menya videli?,Romance,1h 20m,4.9,50
Setengah Hati,Romance,1h 49m,N/A,N/A
How to Operate a Polaroid Camera,Romance,6m,N/A,N/A
Mistakenly Yours,Romance,N/A,N/A,N/A
A Song for Juliette,Romance,N/A,N/A,N/A
Life Ek Settlement,Romance,N/A,N/A,N/A
Looking for Cinderella,Romance,17m,N/A,N/A
Love Solutions,Romance,N/A,N/A,N/A
Akhiri Arji,Romance,N/A,N/A,N/A
My Sunshine,Romance,1h 15m,N/A,N/A
Gaiyan,Romance,35m,6.1,16
Tobia e i colori del mondo,Romance,N/A,N/A,N/A
"The Actor, the Nurse, & The Cryptid",Romance,2h 17m,N/A,N/A
Two Weeks to a Wedding,Romance,1h 42m,N/A,N/A
Love Unscripted,Romance,1h 29m,N/A,N/A
Onty Bunty Love Story,Romance,N/A,7.9,36
Bana Beni Anlat,Romance,N/A,7.5,40
Diwani,Romance,N/A,N/A,N/A
PGT: Prema Geema Thassadiyya,Romance,N/A,8.4,21
Mehabooba,Romance,2h 27m,7.0,247
Mortadella,Romance,1h 30m,N/A,N/A
Naanum Oru Azhagi,Romance,N/A,8.9,175
Ishara,Romance,46m,N/A,N/A
The 4 Pitch Ditch,Romance,1h 7m,N/A,N/A
Yurka,Romance,1h 25m,4.1,27
Love Inside the Drug Game,Romance,1h 12m,N/A,N/A
For Kenny,Romance,1h 28m,N/A,N/A
Boy Trouble,Romance,1h 40m,N/A,N/A
Lukochuri,Romance,2h 7m,7.0,11
Yeoreumi Kkeutnal Muryeobeui,Romance,N/A,N/A,N/A
Fraulein Cherie,Romance,1h 32m,N/A,N/A
The Legend of the Cat Demon,Romance,1h 25m,4.8,12
Chu Lay Aasman,Romance,2h,9.0,11
Fun Girl,Romance,N/A,N/A,N/A
Pleasure Principal,Romance,N/A,N/A,N/A
Sugar Daddy Killer,Romance,1h 16m,N/A,N/A
Once Upon a Vow,Romance,1h 50m,N/A,N/A
Forever in a Night,Romance,N/A,N/A,N/A
Akash Vani,Romance,2h 32m,N/A,N/A
Me or You,Romance,2h 3m,N/A,N/A
Mann Behka,Romance,1h 17m,N/A,N/A
Choices,Romance,1h 27m,N/A,N/A
ISHQ (Don't Fall in Love),Romance,2h 11m,N/A,N/A
Perfect Nobody,Romance,1h 41m,N/A,N/A
Sandwiched,Romance,2h 15m,N/A,N/A
"Ex-Files, Pals & Pocket-Dials",Romance,1h 20m,N/A,N/A
We Are Forever,Romance,N/A,3.6,9
Killer Baby Daddy,Romance,1h 18m,3.9,14
Entangled,Romance,1h 14m,N/A,N/A
A Player's Heart,Romance,1h 36m,N/A,N/A
Going Poly: Love Beyond Monogamy,Romance,48m,N/A,N/A
The Dream Fisher,Romance,N/A,N/A,N/A
Twice the Love,Romance,N/A,N/A,N/A
Dekha Howar Kotha Chilo,Romance,45m,N/A,N/A
iKHlaas,Romance,50m,8.1,16
Isoken's Man,Romance,N/A,N/A,N/A
Sweet Stitch,Romance,N/A,N/A,N/A
Chicken Factory,Romance,2h 3m,3.3,23
Sunset Road,Romance,57m,N/A,N/A
Love on Air,Romance,1h 12m,N/A,N/A
Jugol,Romance,49m,N/A,N/A
The First Lecture,Romance,55m,9.0,11
Ta de Xiao Li Wo,Romance,1h 56m,N/A,N/A
Bambara Wasanthe,Romance,1h 41m,N/A,N/A
Berta y Pablo,Romance,1h 1m,7.4,7
Tokhon Jokhon,Romance,1h 3m,7.6,12
With Every Heartbeat,Romance,1h 24m,N/A,N/A
Shiva Ke Ram Bhoomi,Romance,1h 52m,N/A,N/A
Hauchi,Romance,1h 54m,N/A,N/A
Money Matters!!! But Love???,Romance,1h 49m,N/A,N/A
Men Love Lust,Romance,N/A,N/A,N/A
Steal My Heart,Romance,2h 8m,N/A,N/A
The Frozen Hearts: A Love Story,Romance,1h 28m,N/A,N/A
To Love a Thief,Romance,2h 45m,N/A,N/A
Santhosha Sangeetha,Romance,N/A,N/A,N/A
A Christmas Gift,Romance,N/A,N/A,N/A
Baryali,Romance,1h 34m,N/A,N/A
Love in Chaos,Romance,2h 10m,N/A,N/A
The Flower Boy,Romance,2h 25m,N/A,N/A
Distant Hearts A tale of Enduring Love,Romance,1h 15m,N/A,N/A
My Daughter's Crush,Romance,1h 48m,N/A,N/A
Hothat Bhalobasa,Romance,1h 4m,N/A,N/A
Bewafa Darling,Romance,56m,8.6,14
Shurochka,Romance,1h 15m,N/A,N/A
Hasta Que Nos Encontremos De Neuvo,Romance,1h 30m,N/A,N/A
Crossed Lines,Romance,1h 48m,N/A,N/A
No Perfect Love,Romance,N/A,N/A,N/A
Love Unplanned,Romance,1h 29m,N/A,N/A
Colour Palette,Romance,1h 27m,9.0,23
I Met a Girl,Romance,1h 45m,N/A,N/A
Te Amo,Romance,1h 8m,N/A,N/A
Bichos Muy Raros,Romance,N/A,7.0,10
Aveer,Romance,N/A,N/A,N/A
Happy Ending,Romance,2h 38m,N/A,N/A
Tari Love,Romance,2h 3m,N/A,N/A
Anonymous Valentine,Romance,2h 36m,N/A,N/A
Bean Theory,Romance,N/A,N/A,N/A
Love Rhythm,Romance,1h 39m,N/A,N/A
Bhabhi Ki Barat,Romance,N/A,N/A,N/A
Forever Us,Romance,2h 15m,N/A,N/A
Mandya Haida,Romance,2h 19m,6.2,236
Beyond Limits,Romance,1h 46m,N/A,N/A
A Hero is Born,Romance,1h 55m,N/A,N/A
I Love You Regardless,Romance,N/A,N/A,N/A
The Man I Saved,Romance,1h 25m,N/A,N/A
Liu mang qu mo shi,Romance,1h 44m,5.3,10
Kiss or Kill,Romance,N/A,N/A,N/A
If You Love Express It,Romance,N/A,N/A,N/A
Blind Date,Romance,2h 33m,N/A,N/A
Wo Kan Jian Liang Duo Yi Yang de Yun,Romance,N/A,N/A,N/A
Holy Matrimony,Romance,2h 23m,N/A,N/A
Young Lovers,Romance,2h 3m,N/A,N/A
The Last Scene,Romance,1h 10m,N/A,N/A
Five Days in November,Romance,1h 38m,N/A,N/A
Heart Impossible,Romance,1h 56m,N/A,N/A
Peas in a Pod,Romance,N/A,N/A,N/A
Tui Ke Amar,Romance,1h 54m,N/A,N/A
Papa's Princess,Romance,2h 36m,N/A,N/A
Together in Love,Romance,N/A,N/A,N/A
Esa Soledad,Romance,19m,N/A,N/A
Prothom Valobasa,Romance,53m,N/A,N/A
Bhediya: The Hunter,Romance,2h 5m,N/A,N/A
Road to Christmas,Romance,1h 35m,N/A,N/A
Walls Apart,Romance,1h 37m,N/A,N/A
Saintly Affection,Romance,1h 56m,N/A,N/A
A Ride for Love,Romance,1h 33m,N/A,N/A
Extra,Romance,28m,7.0,12
Mr. Goodman,Romance,1h 50m,N/A,N/A
Chaya,Romance,N/A,N/A,N/A
Unusual Love,Romance,1h 39m,N/A,N/A
Second Chance,Romance,1h,N/A,N/A
Hate at First Meet,Romance,N/A,N/A,N/A
Love in a Different Key,Romance,N/A,N/A,N/A
Sweet as Rose,Romance,1h 34m,N/A,N/A
The Guy Is Mine,Romance,N/A,N/A,N/A
The Charm,Romance,N/A,N/A,N/A
Hu Tara Vina Kai Nai,Romance,2h 5m,9.4,15
Red Butterflies,Romance,N/A,N/A,N/A
Lost in Love,Romance,1h 46m,N/A,N/A
The Right Fit,Romance,1h 17m,N/A,N/A
Angel from Hell,Romance,N/A,N/A,N/A
Head Over Heels,Romance,N/A,N/A,N/A
Ai em leobeu,Romance,1h 21m,N/A,N/A
Fire Hearts,Romance,1h 51m,N/A,N/A
The One Who Stole My Heart 2,Romance,1h 44m,N/A,N/A
I am the girl 3 me and my girlfriend,Romance,N/A,N/A,N/A
"Parallels: Him, Her & Them",Romance,N/A,N/A,N/A
Gina's Date Night,Romance,N/A,N/A,N/A
Designed for Me,Romance,1h 27m,N/A,N/A
Vaaradhi,Romance,2h,N/A,N/A
Beat the Beast,Romance,1h 14m,N/A,N/A
7 Days to Get Rid of My Ex,Romance,1h 46m,N/A,N/A
El Viaje de Laura,Romance,N/A,N/A,N/A
Searching,Romance,1h 48m,N/A,N/A
Biography of Meng Po,Romance,1h 16m,N/A,N/A
Deuka... the wings,Romance,2h 4m,N/A,N/A
Bahupash,Romance,46m,N/A,N/A
Once Upon a Dream,Romance,N/A,N/A,N/A
Okamotomanta,Romance,2h 29m,N/A,N/A
Cupid's Arrow,Romance,2h 3m,N/A,N/A
Half Moon Bay,Romance,1h 10m,N/A,N/A
I Am Erasmus,Romance,N/A,N/A,N/A
Bad Guy My Boss Special EP,Romance,N/A,N/A,N/A
Bolte Chai,Romance,55m,N/A,N/A
